candidato,meses_confirmacao,quantidade_mudancas_regime_treino,peso_cdi_expansao_desinflacionaria,peso_cdi_expansao_inflacionaria,peso_cdi_estagflacao,peso_cdi_recessao_desinflacionaria,peso_cdi_medio,peso_cdi_maximo,excesso_retorno_anualizado_vs_benchmark,quantidade_meses,retorno_total_bruto,retorno_total_liquido,retorno_anualizado_liquido,volatilidade_anualizada_liquida,retorno_volatilidade_liquido,maximo_drawdown_liquido,meses_positivos,melhor_mes,pior_mes,turnover_total,turnover_medio_mensal,custo_acumulado_simples,indice_final_liquido,quantidade_janelas_12m,proporcao_janelas_12m_positivas,media_excesso_12m,mediana_excesso_12m,pior_excesso_12m,melhor_excesso_12m,respeita_limite_turnover
conf_3m_cdi_30_00_30_10,3,8,30.00%,0.00%,30.00%,10.00%,17.50%,30.00%,1.97%,48,45.22%,44.66%,9.67%,6.88%,1.41,-6.03%,64.58%,0.04643254580152223,-0.04352260520278617,3.83,7.99%,0.38%,144.66,37,97.30%,1.84%,1.57%,-0.63%,3.74%,False
conf_3m_cdi_30_00_30_20,3,8,30.00%,0.00%,30.00%,20.00%,20.00%,30.00%,1.61%,48,43.31%,42.73%,9.30%,6.72%,1.38,-6.03%,64.58%,0.04133591985850882,-0.04352260520278617,4.02,8.38%,0.40%,142.73,37,78.38%,1.39%,1.56%,-2.41%,3.74%,False
conf_3m_cdi_30_00_30_30,3,8,30.00%,0.00%,30.00%,30.00%,22.50%,30.00%,1.24%,48,41.42%,40.82%,8.94%,6.58%,1.36,-6.03%,64.58%,0.039961177362125566,-0.04352260520278617,4.21,8.77%,0.42%,140.82,37,70.27%,0.94%,1.56%,-4.18%,3.74%,False
conf_3m_cdi_30_00_30_40,3,8,30.00%,0.00%,30.00%,40.00%,25.00%,40.00%,0.87%,48,39.54%,38.93%,8.57%,6.45%,1.33,-6.03%,64.58%,0.039961177362125566,-0.04352260520278617,4.40,9.16%,0.44%,138.93,37,67.57%,0.50%,1.56%,-5.93%,3.74%,False
conf_3m_cdi_30_00_30_50,3,8,30.00%,0.00%,30.00%,50.00%,27.50%,50.00%,0.50%,48,37.68%,37.05%,8.20%,6.35%,1.29,-6.03%,64.58%,0.039961177362125566,-0.04352260520278617,4.59,9.55%,0.46%,137.05,37,67.57%,0.06%,1.56%,-7.66%,3.74%,False
conf_3m_cdi_30_00_40_00,3,8,30.00%,0.00%,40.00%,0.00%,17.50%,40.00%,2.46%,48,47.83%,47.26%,10.16%,7.03%,1.44,-6.03%,66.67%,0.051505551784493786,-0.04352260520278617,3.89,8.11%,0.39%,147.26,37,100.00%,2.45%,2.48%,1.08%,3.74%,False
conf_3m_cdi_30_00_40_10,3,8,30.00%,0.00%,40.00%,10.00%,20.00%,40.00%,2.10%,48,45.90%,45.31%,9.79%,6.85%,1.43,-6.03%,66.67%,0.04643254580152223,-0.04352260520278617,4.03,8.39%,0.40%,145.31,37,94.59%,2.00%,2.05%,-0.63%,3.74%,False
conf_3m_cdi_30_00_40_20,3,8,30.00%,0.00%,40.00%,20.00%,22.50%,40.00%,1.73%,48,43.98%,43.37%,9.43%,6.69%,1.41,-6.03%,66.67%,0.04133591985850882,-0.04352260520278617,4.21,8.78%,0.42%,143.37,37,78.38%,1.54%,1.90%,-2.41%,3.74%,False
conf_3m_cdi_30_00_40_30,3,8,30.00%,0.00%,40.00%,30.00%,25.00%,40.00%,1.36%,48,42.08%,41.46%,9.06%,6.55%,1.38,-6.03%,66.67%,0.039961177362125566,-0.04352260520278617,4.40,9.17%,0.44%,141.46,37,70.27%,1.10%,1.89%,-4.18%,3.74%,False
conf_3m_cdi_30_00_40_40,3,8,30.00%,0.00%,40.00%,40.00%,27.50%,40.00%,0.99%,48,40.20%,39.55%,8.69%,6.42%,1.35,-6.03%,66.67%,0.039961177362125566,-0.04352260520278617,4.59,9.56%,0.46%,139.55,37,70.27%,0.66%,1.88%,-5.93%,3.74%,False
conf_3m_cdi_30_00_40_50,3,8,30.00%,0.00%,40.00%,50.00%,30.00%,50.00%,0.62%,48,38.33%,37.67%,8.32%,6.32%,1.32,-6.03%,66.67%,0.039961177362125566,-0.04352260520278617,4.78,9.96%,0.48%,137.67,37,67.57%,0.22%,1.87%,-7.66%,3.74%,False
conf_3m_cdi_30_00_50_00,3,8,30.00%,0.00%,50.00%,0.00%,20.00%,50.00%,2.59%,48,48.52%,47.92%,10.28%,7.01%,1.47,-6.03%,66.67%,0.051505551784493786,-0.04352260520278617,4.08,8.51%,0.41%,147.92,37,100.00%,2.60%,2.58%,1.03%,3.74%,False
conf_3m_cdi_30_00_50_10,3,8,30.00%,0.00%,50.00%,10.00%,22.50%,50.00%,2.22%,48,46.58%,45.96%,9.92%,6.83%,1.45,-6.03%,66.67%,0.04643254580152223,-0.04352260520278617,4.22,8.79%,0.42%,145.96,37,94.59%,2.15%,2.12%,-0.63%,3.74%,False
conf_3m_cdi_30_00_50_20,3,8,30.00%,0.00%,50.00%,20.00%,25.00%,50.00%,1.85%,48,44.65%,44.02%,9.55%,6.67%,1.43,-6.03%,66.67%,0.04133591985850882,-0.04352260520278617,4.41,9.18%,0.44%,144.02,37,78.38%,1.70%,2.12%,-2.41%,3.74%,False
conf_3m_cdi_30_00_50_30,3,8,30.00%,0.00%,50.00%,30.00%,27.50%,50.00%,1.48%,48,42.74%,42.09%,9.18%,6.52%,1.41,-6.03%,66.67%,0.039961177362125566,-0.04352260520278617,4.59,9.57%,0.46%,142.09,37,70.27%,1.25%,2.12%,-4.18%,3.74%,False
conf_3m_cdi_30_00_50_40,3,8,30.00%,0.00%,50.00%,40.00%,30.00%,50.00%,1.12%,48,40.85%,40.18%,8.81%,6.40%,1.38,-6.03%,66.67%,0.039961177362125566,-0.04352260520278617,4.78,9.96%,0.48%,140.18,37,70.27%,0.81%,2.12%,-5.93%,3.74%,False
conf_3m_cdi_30_00_50_50,3,8,30.00%,0.00%,50.00%,50.00%,32.50%,50.00%,0.75%,48,38.98%,38.29%,8.44%,6.29%,1.34,-6.03%,66.67%,0.039961177362125566,-0.04352260520278617,4.97,10.35%,0.50%,138.29,37,70.27%,0.37%,2.12%,-7.66%,3.74%,False
conf_3m_cdi_30_10_00_00,3,8,30.00%,10.00%,0.00%,0.00%,10.00%,30.00%,1.58%,48,43.05%,42.61%,9.28%,6.92%,1.34,-6.03%,62.50%,0.05142887129476481,-0.04352260520278617,3.06,6.37%,0.31%,142.61,37,78.38%,1.44%,0.98%,-0.55%,3.84%,False
conf_3m_cdi_30_10_00_10,3,8,30.00%,10.00%,0.00%,10.00%,12.50%,30.00%,1.23%,48,41.17%,40.76%,8.92%,6.74%,1.32,-6.03%,62.50%,0.046512900945293145,-0.04352260520278617,2.90,6.04%,0.29%,140.76,37,59.46%,1.00%,0.59%,-2.12%,3.84%,False
conf_3m_cdi_30_10_00_20,3,8,30.00%,10.00%,0.00%,20.00%,15.00%,30.00%,0.86%,48,39.32%,38.90%,8.56%,6.57%,1.30,-6.03%,62.50%,0.04143664469886588,-0.04352260520278617,3.03,6.32%,0.30%,138.90,37,51.35%,0.56%,0.41%,-3.88%,3.84%,False
conf_3m_cdi_30_10_00_30,3,8,30.00%,10.00%,0.00%,30.00%,17.50%,30.00%,0.50%,48,37.48%,37.04%,8.20%,6.42%,1.28,-6.03%,62.50%,0.036340338760078694,-0.04352260520278617,3.22,6.71%,0.32%,137.04,37,51.35%,0.11%,0.41%,-5.63%,3.84%,False
conf_3m_cdi_30_10_00_40,3,8,30.00%,10.00%,0.00%,40.00%,20.00%,40.00%,0.13%,48,35.66%,35.19%,7.83%,6.29%,1.24,-6.03%,62.50%,0.03617247886336217,-0.04352260520278617,3.41,7.10%,0.34%,135.19,37,51.35%,-0.32%,0.41%,-7.36%,3.84%,False
conf_3m_cdi_30_10_00_50,3,8,30.00%,10.00%,0.00%,50.00%,22.50%,50.00%,-0.23%,48,33.85%,33.37%,7.46%,6.18%,1.21,-6.03%,62.50%,0.03617247886336217,-0.04352260520278617,3.60,7.49%,0.36%,133.37,37,51.35%,-0.76%,0.41%,-9.08%,3.84%,False
conf_3m_cdi_30_10_10_00,3,8,30.00%,10.00%,10.00%,0.00%,12.50%,30.00%,1.72%,48,43.72%,43.31%,9.41%,6.89%,1.37,-6.03%,62.50%,0.05142887129476481,-0.04352260520278617,2.89,6.01%,0.29%,143.31,37,89.19%,1.61%,1.09%,-0.39%,3.84%,False
conf_3m_cdi_30_10_10_10,3,8,30.00%,10.00%,10.00%,10.00%,15.00%,30.00%,1.36%,48,41.84%,41.45%,9.06%,6.70%,1.35,-6.03%,62.50%,0.046512900945293145,-0.04352260520278617,2.72,5.68%,0.27%,141.45,37,70.27%,1.17%,0.91%,-2.12%,3.84%,False
conf_3m_cdi_30_10_10_20,3,8,30.00%,10.00%,10.00%,20.00%,17.50%,30.00%,1.00%,48,39.97%,39.57%,8.69%,6.53%,1.33,-6.03%,62.50%,0.04143664469886588,-0.04352260520278617,2.86,5.96%,0.29%,139.57,37,59.46%,0.72%,0.89%,-3.88%,3.84%,False
conf_3m_cdi_30_10_10_30,3,8,30.00%,10.00%,10.00%,30.00%,20.00%,30.00%,0.63%,48,38.13%,37.71%,8.33%,6.38%,1.30,-6.03%,62.50%,0.036340338760078694,-0.04352260520278617,3.05,6.35%,0.30%,137.71,37,59.46%,0.28%,0.89%,-5.63%,3.84%,False
conf_3m_cdi_30_10_10_40,3,8,30.00%,10.00%,10.00%,40.00%,22.50%,40.00%,0.27%,48,36.30%,35.86%,7.96%,6.25%,1.27,-6.03%,62.50%,0.03617247886336217,-0.04352260520278617,3.24,6.74%,0.32%,135.86,37,59.46%,-0.16%,0.89%,-7.36%,3.84%,False
conf_3m_cdi_30_10_10_50,3,8,30.00%,10.00%,10.00%,50.00%,25.00%,50.00%,-0.10%,48,34.48%,34.02%,7.60%,6.14%,1.24,-6.03%,62.50%,0.03617247886336217,-0.04352260520278617,3.42,7.13%,0.34%,134.02,37,59.46%,-0.59%,0.89%,-9.08%,3.84%,False
conf_3m_cdi_30_10_20_00,3,8,30.00%,10.00%,20.00%,0.00%,15.00%,30.00%,1.84%,48,44.40%,43.96%,9.54%,6.85%,1.39,-6.03%,62.50%,0.05142887129476481,-0.04352260520278617,3.04,6.34%,0.30%,143.96,37,97.30%,1.76%,1.45%,-0.39%,3.84%,False
conf_3m_cdi_30_10_20_10,3,8,30.00%,10.00%,20.00%,10.00%,17.50%,30.00%,1.49%,48,42.51%,42.10%,9.18%,6.67%,1.38,-6.03%,62.50%,0.046512900945293145,-0.04352260520278617,2.88,6.01%,0.29%,142.10,37,81.08%,1.32%,1.01%,-2.12%,3.84%,False
conf_3m_cdi_30_10_20_20,3,8,30.00%,10.00%,20.00%,20.00%,20.00%,30.00%,1.12%,48,40.63%,40.21%,8.82%,6.50%,1.36,-6.03%,62.50%,0.04143664469886588,-0.04352260520278617,3.02,6.29%,0.30%,140.21,37,67.57%,0.88%,1.01%,-3.88%,3.84%,False
conf_3m_cdi_30_10_20_30,3,8,30.00%,10.00%,20.00%,30.00%,22.50%,30.00%,0.75%,48,38.78%,38.33%,8.45%,6.35%,1.33,-6.03%,62.50%,0.036340338760078694,-0.04352260520278617,3.21,6.68%,0.32%,138.33,37,67.57%,0.44%,1.01%,-5.63%,3.84%,False
conf_3m_cdi_30_10_20_40,3,8,30.00%,10.00%,20.00%,40.00%,25.00%,40.00%,0.39%,48,36.94%,36.47%,8.08%,6.22%,1.30,-6.03%,62.50%,0.03617247886336217,-0.04352260520278617,3.39,7.07%,0.34%,136.47,37,67.57%,-0.00%,1.01%,-7.36%,3.84%,False
conf_3m_cdi_30_10_20_50,3,8,30.00%,10.00%,20.00%,50.00%,27.50%,50.00%,0.02%,48,35.11%,34.63%,7.72%,6.11%,1.26,-6.03%,62.50%,0.03617247886336217,-0.04352260520278617,3.58,7.46%,0.36%,134.63,37,67.57%,-0.44%,1.01%,-9.08%,3.84%,False
conf_3m_cdi_30_10_30_00,3,8,30.00%,10.00%,30.00%,0.00%,17.50%,30.00%,1.96%,48,45.07%,44.61%,9.66%,6.82%,1.42,-6.03%,64.58%,0.05142887129476481,-0.04352260520278617,3.23,6.73%,0.32%,144.61,37,97.30%,1.92%,1.65%,-0.39%,3.84%,False
conf_3m_cdi_30_10_30_10,3,8,30.00%,10.00%,30.00%,10.00%,20.00%,30.00%,1.61%,48,43.18%,42.74%,9.30%,6.64%,1.40,-6.03%,64.58%,0.046512900945293145,-0.04352260520278617,3.07,6.39%,0.31%,142.74,37,81.08%,1.48%,1.13%,-2.12%,3.84%,False
conf_3m_cdi_30_10_30_20,3,8,30.00%,10.00%,30.00%,20.00%,22.50%,30.00%,1.24%,48,41.29%,40.84%,8.94%,6.47%,1.38,-6.03%,64.58%,0.04143664469886588,-0.04352260520278617,3.20,6.67%,0.32%,140.84,37,70.27%,1.03%,1.13%,-3.88%,3.84%,False
conf_3m_cdi_30_10_30_30,3,8,30.00%,10.00%,30.00%,30.00%,25.00%,30.00%,0.88%,48,39.43%,38.96%,8.57%,6.32%,1.36,-6.03%,64.58%,0.036340338760078694,-0.04352260520278617,3.39,7.06%,0.34%,138.96,37,67.57%,0.59%,1.13%,-5.63%,3.84%,False
conf_3m_cdi_30_10_30_40,3,8,30.00%,10.00%,30.00%,40.00%,27.50%,40.00%,0.51%,48,37.58%,37.09%,8.21%,6.18%,1.33,-6.03%,64.58%,0.03617247886336217,-0.04352260520278617,3.58,7.46%,0.36%,137.09,37,67.57%,0.15%,1.13%,-7.36%,3.84%,False
conf_3m_cdi_30_10_30_50,3,8,30.00%,10.00%,30.00%,50.00%,30.00%,50.00%,0.14%,48,35.75%,35.24%,7.84%,6.07%,1.29,-6.03%,64.58%,0.03617247886336217,-0.04352260520278617,3.77,7.85%,0.38%,135.24,37,67.57%,-0.28%,1.13%,-9.08%,3.84%,False
conf_3m_cdi_30_10_40_00,3,8,30.00%,10.00%,40.00%,0.00%,20.00%,40.00%,2.09%,48,45.75%,45.26%,9.78%,6.79%,1.44,-6.03%,66.67%,0.05142887129476481,-0.04352260520278617,3.42,7.13%,0.34%,145.26,37,97.30%,2.07%,1.76%,-0.39%,3.84%,False
conf_3m_cdi_30_10_40_10,3,8,30.00%,10.00%,40.00%,10.00%,22.50%,40.00%,1.73%,48,43.85%,43.38%,9.43%,6.61%,1.43,-6.03%,66.67%,0.046512900945293145,-0.04352260520278617,3.26,6.79%,0.33%,143.38,37,81.08%,1.63%,1.55%,-2.12%,3.84%,False
conf_3m_cdi_30_10_40_20,3,8,30.00%,10.00%,40.00%,20.00%,25.00%,40.00%,1.37%,48,41.96%,41.48%,9.06%,6.44%,1.41,-6.03%,66.67%,0.04143664469886588,-0.04352260520278617,3.39,7.07%,0.34%,141.48,37,70.27%,1.19%,1.55%,-3.88%,3.84%,False
conf_3m_cdi_30_10_40_30,3,8,30.00%,10.00%,40.00%,30.00%,27.50%,40.00%,1.00%,48,40.08%,39.58%,8.69%,6.29%,1.38,-6.03%,66.67%,0.036340338760078694,-0.04352260520278617,3.58,7.46%,0.36%,139.58,37,70.27%,0.75%,1.55%,-5.63%,3.84%,False
conf_3m_cdi_30_10_40_40,3,8,30.00%,10.00%,40.00%,40.00%,30.00%,40.00%,0.63%,48,38.23%,37.71%,8.33%,6.15%,1.35,-6.03%,66.67%,0.03617247886336217,-0.04352260520278617,3.77,7.86%,0.38%,137.71,37,67.57%,0.31%,1.55%,-7.36%,3.84%,False
conf_3m_cdi_30_10_40_50,3,8,30.00%,10.00%,40.00%,50.00%,32.50%,50.00%,0.26%,48,36.39%,35.85%,7.96%,6.04%,1.32,-6.03%,66.67%,0.03617247886336217,-0.04352260520278617,3.96,8.25%,0.40%,135.85,37,67.57%,-0.13%,1.55%,-9.08%,3.84%,False
conf_3m_cdi_30_10_50_00,3,8,30.00%,10.00%,50.00%,0.00%,22.50%,50.00%,2.21%,48,46.44%,45.91%,9.91%,6.77%,1.46,-6.03%,66.67%,0.05142887129476481,-0.04352260520278617,3.61,7.53%,0.36%,145.91,37,97.30%,2.23%,2.04%,-0.39%,3.84%,False
conf_3m_cdi_30_10_50_10,3,8,30.00%,10.00%,50.00%,10.00%,25.00%,50.00%,1.85%,48,44.52%,44.02%,9.55%,6.58%,1.45,-6.03%,66.67%,0.046512900945293145,-0.04352260520278617,3.45,7.19%,0.35%,144.02,37,81.08%,1.79%,1.97%,-2.12%,3.84%,False
conf_3m_cdi_30_10_50_20,3,8,30.00%,10.00%,50.00%,20.00%,27.50%,50.00%,1.49%,48,42.62%,42.11%,9.18%,6.41%,1.43,-6.03%,66.67%,0.04143664469886588,-0.04352260520278617,3.59,7.47%,0.36%,142.11,37,72.97%,1.34%,1.97%,-3.88%,3.84%,False
conf_3m_cdi_30_10_50_30,3,8,30.00%,10.00%,50.00%,30.00%,30.00%,50.00%,1.12%,48,40.74%,40.21%,8.82%,6.26%,1.41,-6.03%,66.67%,0.036340338760078694,-0.04352260520278617,3.77,7.86%,0.38%,140.21,37,70.27%,0.90%,1.97%,-5.63%,3.84%,False
conf_3m_cdi_30_10_50_40,3,8,30.00%,10.00%,50.00%,40.00%,32.50%,50.00%,0.75%,48,38.87%,38.32%,8.45%,6.13%,1.38,-6.03%,66.67%,0.03617247886336217,-0.04352260520278617,3.96,8.26%,0.40%,138.32,37,70.27%,0.46%,1.97%,-7.36%,3.84%,False
conf_3m_cdi_30_10_50_50,3,8,30.00%,10.00%,50.00%,50.00%,35.00%,50.00%,0.39%,48,37.02%,36.46%,8.08%,6.02%,1.34,-6.03%,66.67%,0.03617247886336217,-0.04352260520278617,4.15,8.65%,0.42%,136.46,37,67.57%,0.03%,1.97%,-9.08%,3.84%,False
conf_3m_cdi_30_20_00_00,3,8,30.00%,20.00%,0.00%,0.00%,12.50%,30.00%,1.20%,48,41.02%,40.60%,8.89%,6.70%,1.33,-6.03%,62.50%,0.05132643387070557,-0.04352260520278617,3.02,6.29%,0.30%,140.60,37,67.57%,1.05%,0.52%,-1.94%,4.09%,False
conf_3m_cdi_30_20_00_10,3,8,30.00%,20.00%,0.00%,10.00%,15.00%,30.00%,0.84%,48,39.18%,38.79%,8.54%,6.51%,1.31,-6.03%,62.50%,0.046438890316346404,-0.04352260520278617,2.82,5.88%,0.28%,138.79,37,51.35%,0.62%,0.17%,-3.65%,4.09%,False
conf_3m_cdi_30_20_00_20,3,8,30.00%,20.00%,0.00%,20.00%,17.50%,30.00%,0.49%,48,37.35%,36.98%,8.19%,6.34%,1.29,-6.03%,62.50%,0.04152069542759018,-0.04352260520278617,2.66,5.54%,0.27%,136.98,37,51.35%,0.19%,0.17%,-5.35%,4.09%,False
conf_3m_cdi_30_20_00_30,3,8,30.00%,20.00%,0.00%,30.00%,20.00%,30.00%,0.13%,48,35.54%,35.16%,7.82%,6.18%,1.27,-6.03%,62.50%,0.036441316919494815,-0.04352260520278617,2.80,5.82%,0.28%,135.16,37,51.35%,-0.25%,0.17%,-7.07%,4.09%,False
conf_3m_cdi_30_20_00_40,3,8,30.00%,20.00%,0.00%,40.00%,22.50%,40.00%,-0.24%,48,33.74%,33.34%,7.46%,6.04%,1.23,-6.03%,62.50%,0.035685571949586326,-0.04352260520278617,2.98,6.22%,0.30%,133.34,37,51.35%,-0.68%,0.17%,-8.78%,4.09%,False
conf_3m_cdi_30_20_00_50,3,8,30.00%,20.00%,0.00%,50.00%,25.00%,50.00%,-0.60%,48,31.96%,31.54%,7.09%,5.93%,1.20,-6.03%,62.50%,0.035685571949586326,-0.04352260520278617,3.17,6.61%,0.32%,131.54,37,51.35%,-1.11%,0.17%,-10.48%,4.09%,False
conf_3m_cdi_30_20_10_00,3,8,30.00%,20.00%,10.00%,0.00%,15.00%,30.00%,1.33%,48,41.69%,41.29%,9.03%,6.67%,1.35,-6.03%,62.50%,0.05132643387070557,-0.04352260520278617,2.82,5.87%,0.28%,141.29,37,67.57%,1.22%,0.86%,-1.94%,4.09%,False
conf_3m_cdi_30_20_10_10,3,8,30.00%,20.00%,10.00%,10.00%,17.50%,30.00%,0.98%,48,39.83%,39.47%,8.67%,6.48%,1.34,-6.03%,62.50%,0.046438890316346404,-0.04352260520278617,2.62,5.46%,0.26%,139.47,37,51.35%,0.79%,0.62%,-3.65%,4.09%,False
conf_3m_cdi_30_20_10_20,3,8,30.00%,20.00%,10.00%,20.00%,20.00%,30.00%,0.62%,48,38.00%,37.66%,8.32%,6.30%,1.32,-6.03%,62.50%,0.04152069542759018,-0.04352260520278617,2.46,5.12%,0.25%,137.66,37,51.35%,0.36%,0.62%,-5.35%,4.09%,False
conf_3m_cdi_30_20_10_30,3,8,30.00%,20.00%,10.00%,30.00%,22.50%,30.00%,0.26%,48,36.17%,35.82%,7.95%,6.14%,1.30,-6.03%,62.50%,0.036441316919494815,-0.04352260520278617,2.59,5.41%,0.26%,135.82,37,51.35%,-0.08%,0.62%,-7.07%,4.09%,False
conf_3m_cdi_30_20_10_40,3,8,30.00%,20.00%,10.00%,40.00%,25.00%,40.00%,-0.11%,48,34.37%,34.00%,7.59%,6.00%,1.26,-6.03%,62.50%,0.035685571949586326,-0.04352260520278617,2.78,5.80%,0.28%,134.00,37,51.35%,-0.52%,0.62%,-8.78%,4.09%,False
conf_3m_cdi_30_20_10_50,3,8,30.00%,20.00%,10.00%,50.00%,27.50%,50.00%,-0.47%,48,32.58%,32.19%,7.23%,5.89%,1.23,-6.03%,62.50%,0.035685571949586326,-0.04352260520278617,2.97,6.19%,0.30%,132.19,37,51.35%,-0.95%,0.62%,-10.48%,4.09%,False
conf_3m_cdi_30_20_20_00,3,8,30.00%,20.00%,20.00%,0.00%,17.50%,30.00%,1.46%,48,42.36%,41.98%,9.16%,6.63%,1.38,-6.03%,62.50%,0.05132643387070557,-0.04352260520278617,2.64,5.51%,0.26%,141.98,37,83.78%,1.38%,1.07%,-1.94%,4.09%,False
conf_3m_cdi_30_20_20_10,3,8,30.00%,20.00%,20.00%,10.00%,20.00%,30.00%,1.11%,48,40.49%,40.15%,8.80%,6.44%,1.37,-6.03%,62.50%,0.046438890316346404,-0.04352260520278617,2.44,5.09%,0.24%,140.15,37,62.16%,0.95%,1.00%,-3.65%,4.09%,False
conf_3m_cdi_30_20_20_20,3,8,30.00%,20.00%,20.00%,20.00%,22.50%,30.00%,0.75%,48,38.65%,38.33%,8.45%,6.27%,1.35,-6.03%,62.50%,0.04152069542759018,-0.04352260520278617,2.28,4.75%,0.23%,138.33,37,62.16%,0.52%,1.00%,-5.35%,4.09%,False
conf_3m_cdi_30_20_20_30,3,8,30.00%,20.00%,20.00%,30.00%,25.00%,30.00%,0.39%,48,36.82%,36.49%,8.09%,6.11%,1.32,-6.03%,62.50%,0.036441316919494815,-0.04352260520278617,2.42,5.04%,0.24%,136.49,37,62.16%,0.09%,1.00%,-7.07%,4.09%,False
conf_3m_cdi_30_20_20_40,3,8,30.00%,20.00%,20.00%,40.00%,27.50%,40.00%,0.03%,48,35.00%,34.65%,7.72%,5.97%,1.29,-6.03%,62.50%,0.035685571949586326,-0.04352260520278617,2.61,5.43%,0.26%,134.65,37,62.16%,-0.35%,1.00%,-8.78%,4.09%,False
conf_3m_cdi_30_20_20_50,3,8,30.00%,20.00%,20.00%,50.00%,30.00%,50.00%,-0.34%,48,33.21%,32.83%,7.36%,5.85%,1.26,-6.03%,62.50%,0.035685571949586326,-0.04352260520278617,2.79,5.82%,0.28%,132.83,37,62.16%,-0.78%,1.00%,-10.48%,4.09%,False
conf_3m_cdi_30_20_30_00,3,8,30.00%,20.00%,30.00%,0.00%,20.00%,30.00%,1.59%,48,43.02%,42.62%,9.28%,6.60%,1.41,-6.03%,64.58%,0.05132643387070557,-0.04352260520278617,2.80,5.84%,0.28%,142.62,37,89.19%,1.54%,1.41%,-1.94%,4.09%,False
conf_3m_cdi_30_20_30_10,3,8,30.00%,20.00%,30.00%,10.00%,22.50%,30.00%,1.23%,48,41.15%,40.79%,8.93%,6.41%,1.39,-6.03%,64.58%,0.046438890316346404,-0.04352260520278617,2.60,5.42%,0.26%,140.79,37,70.27%,1.11%,1.12%,-3.65%,4.09%,False
conf_3m_cdi_30_20_30_20,3,8,30.00%,20.00%,30.00%,20.00%,25.00%,30.00%,0.88%,48,39.30%,38.96%,8.57%,6.23%,1.38,-6.03%,64.58%,0.04152069542759018,-0.04352260520278617,2.44,5.08%,0.24%,138.96,37,67.57%,0.68%,1.12%,-5.35%,4.09%,False
conf_3m_cdi_30_20_30_30,3,8,30.00%,20.00%,30.00%,30.00%,27.50%,30.00%,0.51%,48,37.46%,37.10%,8.21%,6.07%,1.35,-6.03%,64.58%,0.036441316919494815,-0.04352260520278617,2.58,5.37%,0.26%,137.10,37,67.57%,0.24%,1.12%,-7.07%,4.09%,False
conf_3m_cdi_30_20_30_40,3,8,30.00%,20.00%,30.00%,40.00%,30.00%,40.00%,0.15%,48,35.64%,35.26%,7.84%,5.94%,1.32,-6.03%,64.58%,0.035685571949586326,-0.04352260520278617,2.77,5.76%,0.28%,135.26,37,67.57%,-0.19%,1.12%,-8.78%,4.09%,False
conf_3m_cdi_30_20_30_50,3,8,30.00%,20.00%,30.00%,50.00%,32.50%,50.00%,-0.22%,48,33.83%,33.44%,7.48%,5.82%,1.29,-6.03%,64.58%,0.035685571949586326,-0.04352260520278617,2.95,6.15%,0.30%,133.44,37,67.57%,-0.63%,1.12%,-10.48%,4.09%,False
conf_3m_cdi_30_20_40_00,3,8,30.00%,20.00%,40.00%,0.00%,22.50%,40.00%,1.71%,48,43.69%,43.27%,9.40%,6.57%,1.43,-6.03%,66.67%,0.05132643387070557,-0.04352260520278617,2.99,6.23%,0.30%,143.27,37,89.19%,1.69%,1.44%,-1.94%,4.09%,False
conf_3m_cdi_30_20_40_10,3,8,30.00%,20.00%,40.00%,10.00%,25.00%,40.00%,1.35%,48,41.81%,41.42%,9.05%,6.38%,1.42,-6.03%,66.67%,0.046438890316346404,-0.04352260520278617,2.79,5.81%,0.28%,141.42,37,70.27%,1.26%,1.44%,-3.65%,4.09%,False
conf_3m_cdi_30_20_40_20,3,8,30.00%,20.00%,40.00%,20.00%,27.50%,40.00%,1.00%,48,39.95%,39.58%,8.69%,6.20%,1.40,-6.03%,66.67%,0.04152069542759018,-0.04352260520278617,2.63,5.47%,0.26%,139.58,37,70.27%,0.83%,1.44%,-5.35%,4.09%,False
conf_3m_cdi_30_20_40_30,3,8,30.00%,20.00%,40.00%,30.00%,30.00%,40.00%,0.63%,48,38.10%,37.72%,8.33%,6.05%,1.38,-6.03%,66.67%,0.036441316919494815,-0.04352260520278617,2.76,5.76%,0.28%,137.72,37,67.57%,0.39%,1.44%,-7.07%,4.09%,False
conf_3m_cdi_30_20_40_40,3,8,30.00%,20.00%,40.00%,40.00%,32.50%,40.00%,0.27%,48,36.27%,35.87%,7.96%,5.91%,1.35,-6.03%,66.67%,0.035685571949586326,-0.04352260520278617,2.95,6.15%,0.30%,135.87,37,67.57%,-0.04%,1.44%,-8.78%,4.09%,False
conf_3m_cdi_30_20_40_50,3,8,30.00%,20.00%,40.00%,50.00%,35.00%,50.00%,-0.10%,48,34.46%,34.04%,7.60%,5.79%,1.31,-6.03%,66.67%,0.035685571949586326,-0.04352260520278617,3.14,6.54%,0.31%,134.04,37,67.57%,-0.47%,1.44%,-10.48%,4.09%,False
conf_3m_cdi_30_20_50_00,3,8,30.00%,20.00%,50.00%,0.00%,25.00%,50.00%,1.83%,48,44.37%,43.91%,9.53%,6.55%,1.46,-6.03%,66.67%,0.05132643387070557,-0.04352260520278617,3.18,6.62%,0.32%,143.91,37,86.49%,1.85%,1.85%,-1.94%,4.09%,False
